Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,
120208 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5389 ,Workplace Trng & Development ,6,0,6,0,2,0,0,2,0,0,1,1,0,1,1,0,0,5,1,10KN5391BS
120208 ,KN ,335 ,BS ,5391 ,Learning and Education Studies ,5417 ,"Dig. Env. Lrnng, Tchng, Agency ",9,4,5,0,0,3,1,0,0,0,2,3,0,2,0,0,4,6,3,10KN5391BS
120208 ,KN ,335 ,NDEG ,0067 ,Nondegree ,  ,  ,4,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,10KN0067NDEG
120208 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,113,20,93,0,88,2,3,13,0,1,5,0,1,4,0,1,6,110,3,10KN0093BS
120208 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,13,5,8,0,8,1,2,1,0,0,1,0,0,3,0,0,1,13,0,10KS0093EDM
120208 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,11,0,11,0,10,0,0,1,0,0,0,0,0,0,0,0,0,11,0,10KS0093EDMX
120208 ,KN ,570 ,MS ,0093 ,Special Education ,  ,  ,3,0,3,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,2,10KS0093MS
120208 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,32,5,27,0,22,2,1,3,0,0,0,3,1,1,1,0,3,18,14,10KS0093PHD
120208 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,  ,  ,76,1,74,1,31,7,12,19,0,0,4,2,1,15,2,0,10,73,3,10KN0094BS
120208 ,KN ,613 ,BS ,0095 ,Elementary Education ,  ,  ,289,6,283,0,198,29,7,42,0,0,8,4,1,11,4,2,37,276,13,10KN0095BS
120208 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,  ,  ,50,18,32,0,28,7,5,10,0,0,0,0,0,5,0,0,7,47,3,10KN5422BS
120208 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5423 ,Literacy ,23,1,22,0,8,3,4,7,0,0,1,0,0,4,2,0,4,22,1,10KN5422BS
120208 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5424 ,Mathematics ,43,14,29,0,24,4,5,10,0,0,0,0,0,6,1,0,4,43,0,10KN5422BS
120208 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5425 ,Science ,8,1,7,0,5,2,0,1,0,0,0,0,0,0,0,0,2,7,1,10KN5422BS
120208 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5426 ,Social Science ,9,2,7,0,7,1,0,1,0,0,0,0,0,0,0,0,1,8,1,10KN5422BS
120208 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS1144EDD
120208 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,6,0,6,0,3,1,1,1,0,0,0,0,0,2,0,0,1,6,0,10KS0095EDM
120208 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,33,8,25,0,24,5,0,3,0,0,0,1,0,0,0,0,5,31,2,10KS1144EDM
120208 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,44,7,37,0,31,2,3,4,1,0,2,0,1,3,1,0,5,36,8,10KS1144EDMU
120208 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS5082EDM
120208 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,3,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,10KS8527EDM
120208 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,5,2,3,0,3,1,0,1,0,0,0,0,0,0,0,0,1,4,1,10KS8527EDM
120208 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5226 ,Sciences ,3,2,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,2,1,10KS8527EDM
120208 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5227 ,Mathematics ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS8527EDM
120208 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,7,2,5,0,1,1,0,1,0,0,1,3,0,1,0,0,1,2,5,10KS1144MA
120208 ,KN ,613 ,MS ,1144 ,Curriculum and Instruction ,  ,  ,9,3,6,0,3,1,2,2,0,0,0,1,0,2,1,0,1,7,2,10KS1144MS
120208 ,KN ,613 ,NDEG ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS1144NDEU
120208 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,36,10,26,0,12,2,6,3,0,0,0,13,0,6,1,0,2,13,23,10KS1144PHD
120208 ,KN ,616 ,MS ,5865 ,Educational Psychology ,  ,  ,4,1,3,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,3,10KS5865MS
120208 ,KN ,616 ,PHD ,0210 ,Educational Psychology ,  ,  ,4,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,10KS0210PHD
120208 ,KN ,616 ,PHD ,5865 ,Educational Psychology ,  ,  ,51,14,37,0,18,5,8,1,0,0,1,17,1,8,1,0,7,14,37,10KS5865PHD
120208 ,KN ,760 ,CAS ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,4,1,3,0,1,0,3,0,0,0,0,0,0,3,0,0,0,4,0,10KS5399CAS
120208 ,KN ,760 ,CAS ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS5399CASX
120208 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0209EDD
120208 ,KN ,760 ,EDD ,0209 ,Ed Organization and Leadership ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0209EDDX
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10KS5399EDD
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10KS5399EDDU
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,8,2,6,0,3,0,3,1,0,0,1,0,0,3,1,0,0,8,0,10KS5399EDD
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,14,8,6,0,10,0,3,0,0,1,0,0,0,3,0,1,0,14,0,10KS5399EDD
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KS5399EDDU
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,29,15,14,0,21,0,4,4,0,0,0,0,0,4,0,0,1,29,0,10KS5399EDDX
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,47,23,24,0,26,3,7,5,0,1,0,0,5,9,0,1,5,17,30,10KS5399EDDU
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,7,3,4,0,6,0,0,1,0,0,0,0,0,0,0,0,0,5,2,10KS5399EDD
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,148,62,85,1,96,18,12,4,0,0,2,2,14,15,1,0,24,50,98,10KS5399EDDU
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,41,13,28,0,25,2,4,7,0,0,0,0,3,5,0,0,4,7,34,10KS5399EDDU
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,10,3,7,0,4,2,3,1,0,0,0,0,0,4,0,0,2,10,0,10KS5399EDD
120208 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,150,34,115,1,72,5,49,17,0,0,5,0,2,54,6,0,5,59,91,10KS5399EDDU
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10KS5399EDM
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5399EDMX
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,19,1,18,0,13,0,1,4,0,0,1,0,0,1,0,0,1,18,1,10KS5399EDM
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,33,9,24,0,24,2,3,2,0,0,1,1,0,3,1,0,2,31,2,10KS5399EDM
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,6,1,5,0,5,1,0,0,0,0,0,0,0,0,0,0,1,4,2,10KS5399EDMU
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,28,13,15,0,20,2,2,3,0,0,1,0,0,3,2,0,2,28,0,10KS5399EDMX
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1EKS5399EDMU
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,13,3,10,0,8,1,0,3,0,0,0,1,0,0,0,0,1,12,1,10KS5399EDM
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,19,7,12,0,9,1,3,3,0,0,1,1,1,3,1,0,1,8,11,10KS5399EDMU
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,8,2,6,0,7,0,1,0,0,0,0,0,0,1,0,0,0,8,0,10KS5399EDM
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,34,8,26,0,21,2,3,5,0,0,1,0,2,3,0,0,5,23,11,10KS5399EDMU
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1EKS5399EDMU
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,9,3,6,0,6,1,0,0,0,0,0,2,0,0,0,0,1,6,3,10KS5399EDM
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,41,7,34,0,29,3,1,4,0,0,0,0,4,1,0,0,6,11,30,10KS5399EDMU
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1EKS5399EDMU
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5505 ,Social Sciences & Ed Policy ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10KS5399EDM
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,18,3,15,0,10,1,2,3,0,0,1,1,0,5,0,0,1,15,3,10KS5399EDM
120208 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,115,17,94,4,73,6,18,14,0,0,4,0,0,23,2,0,7,46,69,10KS5399EDMU
120208 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,3,1,2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,2,10KS5399MA
120208 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5505 ,Social Sciences & Ed Policy ,4,0,4,0,0,0,3,0,0,0,0,1,0,3,0,0,0,1,3,10KS5399MA
120208 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5506 ,History of Education ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5399MA
120208 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5507 ,Philosophy of Education ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5399MA
120208 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,6,2,4,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,6,10KS5399NDEU
120208 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,95,32,61,2,52,5,7,5,0,0,1,0,25,9,1,0,12,0,95,1PKS5399NDEU
120208 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS5399NDEU
120208 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KS0209PHD
120208 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,18,7,11,0,4,0,9,1,0,0,2,2,0,11,1,0,0,9,9,10KS0220PHD
120208 ,KN ,760 ,PHD ,4096 ,Human Resource Education ,5137 ,Human Resource Development ,5,1,4,0,1,1,1,0,0,0,0,2,0,1,0,0,1,1,4,10KS4096PHD
120208 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,11,4,7,0,1,1,4,0,0,0,0,5,0,4,0,0,1,5,6,10KS5399PHD
120208 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,31,12,19,0,11,2,10,6,0,0,1,1,0,12,0,0,2,22,9,10KS5399PHD
120208 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,5,5,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,3,2,10KS5399PHD
120208 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,21,4,17,0,2,5,5,0,0,0,0,9,0,5,0,0,5,10,11,10KS5399PHD
120208 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,3,2,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,10KS5399PHD
120208 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,29,8,21,0,11,2,3,4,0,0,0,9,0,3,0,0,2,10,19,10KS5399PHD
120208 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5505 ,Social Sciences & Ed Policy ,13,3,10,0,3,0,5,4,0,0,0,1,0,7,0,0,0,7,6,10KS5399PHD
120208 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5506 ,History of Education ,4,2,2,0,1,0,1,1,0,0,0,1,0,1,0,0,0,3,1,10KS5399PHD
120208 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,10KS5399PHD
120208 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1998,465,1524,9,1149,148,249,236,1,3,50,99,63,296,33,5,197,1295,703, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
120208 ,KP ,  ,  ,  ,Grainger Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120208 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,61,30,31,0,33,9,1,8,0,0,3,7,0,1,2,1,10,51,10,10KP5163BS
120208 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,11,7,4,0,7,2,0,1,0,0,1,0,0,1,0,0,3,10,1,10KP5163BS
120208 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5271 ,Biological Engineering ,9,6,3,0,4,2,0,1,0,0,0,2,0,0,0,0,2,5,4,10KP5163BS
120208 ,KP ,227 ,MENGR ,1211 ,Engineering ,5370 ,Energy Systems ,7,5,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,10KS5370MENG
120208 ,KP ,227 ,MENGR ,1211 ,Engineering ,5370 ,Energy Systems ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS5602MENG
120208 ,KP ,227 ,MENGR ,1211 ,Engineering ,5370 ,Energy Systems ,6,5,1,0,1,1,1,1,0,0,1,1,0,2,1,0,1,3,3,1PKS5370MENG
120208 ,KP ,227 ,MENGR ,1211 ,Engineering ,5370 ,Energy Systems ,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1PKS5370MENU
120208 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,29,13,16,0,9,0,1,1,0,0,0,18,0,1,0,0,0,5,24,10KS5163MS
120208 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,5511 ,Computational Sci & Engr ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5163MS
120208 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,47,30,17,0,20,15,0,4,0,0,2,3,3,1,1,0,19,44,3,10KP0067NDEG
120208 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,150,121,29,0,0,0,0,0,0,0,0,111,39,0,0,0,6,0,150,10KP0067NDEX
120208 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,34,26,7,1,4,1,1,1,0,0,2,25,0,1,0,0,3,4,30,10KS5163PHD
120208 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,5511 ,Computational Sci & Engr ,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10KS5163PHD
120208 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,283,233,50,0,123,66,4,13,0,0,9,64,4,7,1,3,75,167,116,10KP0121BS
120208 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,7,4,3,0,1,2,1,2,0,0,1,0,0,3,1,1,4,4,3,10KS0240MS
120208 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,311,232,79,0,102,29,3,16,0,0,12,145,4,6,3,1,40,12,299,10KS0240PHD
120208 ,KP ,244 ,PHD ,0240 ,Physics ,5511 ,Computational Sci & Engr ,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,10KS0240PHD
120208 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,601,413,188,0,323,93,8,76,0,3,33,61,4,16,4,4,121,460,141,10KP0106BS
120208 ,KP ,251 ,MENGR ,1211 ,Engineering ,5636 ,Railway Engineering ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1PKS5636MENG
120208 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,199,141,57,1,39,12,1,8,0,0,2,136,1,1,3,0,14,38,161,10KS0106MS
120208 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,56,41,15,0,36,6,1,6,0,0,2,2,3,2,0,0,9,22,34,10KS0106MSU
120208 ,KP ,251 ,MS ,0106 ,Civil Engineering ,5511 ,Computational Sci & Engr ,6,5,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,5,10KS0106MS
120208 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,43,20,23,0,12,2,1,3,0,0,4,21,0,1,3,2,2,10,33,10KS0231MS
120208 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,10,4,6,0,9,0,0,1,0,0,0,0,0,0,0,0,0,7,3,10KS0231MSU
120208 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,171,135,36,0,12,5,1,4,0,0,0,147,2,1,0,0,6,6,165,10KS0106PHD
120208 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,5511 ,Computational Sci & Engr ,20,15,5,0,1,1,0,2,0,0,0,16,0,0,0,0,1,1,19,10KS0106PHD
120208 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,38,22,16,0,9,2,0,2,0,0,0,25,0,1,1,0,2,6,32,10KS0231PHD
120208 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,5511 ,Computational Sci & Engr ,3,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,3,10KS0231PHD
120208 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,314,147,167,0,144,110,4,24,0,0,14,13,5,6,0,1,122,250,64,10KP0408BS
120208 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5542 ,General Bioengineering ,17,10,7,0,3,4,2,1,0,0,2,5,0,2,0,0,7,12,5,1PKS5542MENG
120208 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5542 ,General Bioengineering ,7,4,3,0,3,3,0,0,0,0,1,0,0,0,0,0,4,4,3,1PKS5542MENU
120208 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5545 ,Bioinstrumentation ,7,3,4,0,1,2,1,0,0,0,0,3,0,1,0,0,2,3,4,1PKS5545MENG
120208 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5545 ,Bioinstrumentation ,3,1,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1PKS5545MENU
120208 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,3,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,2,10KS0408MS
120208 ,KP ,343 ,MS ,0408 ,Bioengineering ,5563 ,Cancer Nanotechnology ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0408MS
120208 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,86,50,36,0,23,6,1,6,0,0,2,48,0,1,2,0,8,17,69,10KS0408PHD
120208 ,KP ,343 ,PHD ,0408 ,Bioengineering ,5511 ,Computational Sci & Engr ,4,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,4,10KS0408PHD
120208 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,293,210,83,0,112,74,8,11,0,1,14,70,3,10,1,2,87,180,113,10KP0127BS
120208 ,KP ,422 ,BS ,5532 ,Systems Engineering and Design ,  ,  ,327,251,76,0,136,79,4,45,0,0,13,47,3,9,4,0,91,236,91,10KP5532BS
120208 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,29,22,7,0,1,2,0,0,0,0,0,26,0,0,0,0,2,2,27,10KS0127MS
120208 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,10KS0127MSU
120208 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,5511 ,Computational Sci & Engr ,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10KS0127MS
120208 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,5539 ,Advanced Analytics in IESE ,4,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,10KS0127MS
120208 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,7,6,1,0,3,1,0,1,0,0,0,2,0,0,0,0,1,5,2,10KS3846MS
120208 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,53,32,21,0,6,3,0,1,0,0,1,42,0,0,0,0,4,1,52,10KS0127PHD
120208 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,14,10,3,1,3,0,0,1,0,0,1,9,0,1,1,0,0,3,11,10KS3846PHD
120208 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,1054,747,306,1,211,516,22,52,0,0,29,196,28,28,5,2,545,516,538,10KP0112BS
120208 ,KP ,434 ,BS ,0112 ,Computer Science ,5458 ,BS/MCS Computer Science ,3,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10KP5458BS
120208 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,122,86,36,0,8,19,0,2,0,0,0,93,0,0,0,0,19,13,109,10KS0112MCS
120208 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,6,6,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,3,3,10KS0112MCSU
120208 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,1183,962,218,3,301,230,19,38,0,0,18,30,547,30,14,0,709,107,1076,1SKS0112MCSU
120208 ,KP ,434 ,MCS ,0112 ,Computer Science ,5458 ,BS/MCS Computer Science ,48,39,9,0,11,16,0,0,0,0,1,20,0,0,0,0,17,22,26,10KS5458MCS
120208 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,84,56,28,0,5,19,1,1,0,0,0,57,1,2,0,0,19,5,79,10KS0112MS
120208 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,7,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,10KS1854MS
120208 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,9,5,3,1,0,1,0,0,0,0,0,8,0,0,0,0,1,0,9,10KS4028MS
120208 ,KP ,434 ,NDEG ,0112 ,Computer Science ,  ,  ,7,3,4,0,2,1,2,0,0,0,0,0,2,3,0,0,2,5,2,10KS0112NDEG
120208 ,KP ,434 ,NDEG ,0112 ,Computer Science ,  ,  ,9,6,3,0,3,2,0,0,0,0,0,0,4,0,0,0,4,1,8,1SKS0112NDEU
120208 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,421,348,73,0,69,40,7,22,0,0,8,268,7,11,3,0,47,21,400,10KS0112PHD
120208 ,KP ,434 ,PHD ,0112 ,Computer Science ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10KS0112PHD
